UF,Municipio,Mes/Ano de Referencia,Nome do Produto,Categoria,Preco Atual (R$),Preco Referencia Baseline (R$),Status do Semafaro (Cor),Previsao IA (Tendencia Futura),Usa Dado Fallback?,Usa Dado Interpolado?
SP,PRESIDENTE PRUDENTE-SP,2025-06,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,2.9000,2.8771,AMARELO,,Nao,Nao
SP,PRESIDENTE PRUDENTE-SP,2025-09,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,3.0000,2.8771,AMARELO,,Nao,Nao
SP,PRESIDENTE PRUDENTE-SP,2025-10,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,3.3000,2.8771,AMARELO,,Nao,Nao
SP,PRESIDENTE PRUDENTE-SP,2025-11,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,3.1000,2.8771,AMARELO,,Nao,Nao
SP,PRESIDENTE PRUDENTE-SP,2025-12,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,3.1300,2.8771,AMARELO,,Nao,Nao
SP,CÂNDIDO MOTA-SP,2025-06,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,2.6300,2.5143,AMARELO,,Nao,Nao
SP,CÂNDIDO MOTA-SP,2025-07,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,2.2000,2.5143,AMARELO,,Nao,Nao
SP,CÂNDIDO MOTA-SP,2025-08,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,2.2000,2.5143,AMARELO,,Nao,Nao
SP,CÂNDIDO MOTA-SP,2025-10,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,2.6300,2.5143,AMARELO,,Nao,Nao
SP,CÂNDIDO MOTA-SP,2025-09,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,2.6100,2.5143,AMARELO,,Nao,Nao
SP,CÂNDIDO MOTA-SP,2025-11,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,2.7300,2.5143,AMARELO,,Nao,Nao
SP,CÂNDIDO MOTA-SP,2025-12,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,2.6000,2.5143,AMARELO,,Nao,Nao
SP,,2025-06,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,2.7600,2.6957,AMARELO,,Nao,Nao
SP,,2025-08,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,2.3200,2.6957,AMARELO,,Nao,Nao
SP,,2025-09,FARINHA DE MANDIOCA - TORRADA,CEREAIS_GRAOS,2.8000,2.6957,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2026-05,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.2600,5.3356,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2026-04,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.2800,5.3356,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2026-03,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.2600,5.3356,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2026-02,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.2600,5.3356,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2026-01,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.2800,5.3356,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2025-12,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.3500,5.3356,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2025-11,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.4100,5.3356,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2025-10,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.4700,5.3356,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2025-09,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.4500,5.3356,AMARELO,,Sim,Nao
SP,,2025-09,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.4500,5.3356,AMARELO,,Sim,Nao
SP,,2025-10,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.4700,5.3356,AMARELO,,Sim,Nao
SP,,2025-11,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.4100,5.3356,AMARELO,,Sim,Nao
SP,,2025-12,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.3500,5.3356,AMARELO,,Sim,Nao
SP,,2026-01,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.2800,5.3356,AMARELO,,Sim,Nao
SP,,2026-02,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.2600,5.3356,AMARELO,,Sim,Nao
SP,,2026-03,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.2600,5.3356,AMARELO,,Sim,Nao
SP,,2026-04,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.2800,5.3356,AMARELO,,Sim,Nao
SP,,2026-05,FARINHA DE TRIGO - NÃO INFORMADO,CEREAIS_GRAOS,5.2600,5.3356,AMARELO,,Sim,Nao
SP,,2025-07,FARINHA DE TRIGO - SEM FERMENTO,CEREAIS_GRAOS,5.0300,4.5657,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-06,FARINHA DE TRIGO - SEM FERMENTO,CEREAIS_GRAOS,4.7900,4.2157,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-08,FARINHA DE TRIGO - SEM FERMENTO,CEREAIS_GRAOS,3.8900,4.2157,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-09,FARINHA DE TRIGO - SEM FERMENTO,CEREAIS_GRAOS,3.9700,4.2157,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-11,FARINHA DE TRIGO - SEM FERMENTO,CEREAIS_GRAOS,4.8000,4.2157,AMARELO,,Nao,Nao
SP,,2025-06,FARINHA DE TRIGO - SEM FERMENTO,CEREAIS_GRAOS,4.7900,4.5657,AMARELO,,Nao,Nao
SP,,2025-08,FARINHA DE TRIGO - SEM FERMENTO,CEREAIS_GRAOS,4.9300,4.5657,AMARELO,,Nao,Nao
SP,,2025-10,FARINHA DE TRIGO - SEM FERMENTO,CEREAIS_GRAOS,4.6300,4.5657,AMARELO,,Nao,Nao
SP,,2025-11,FARINHA DE TRIGO - SEM FERMENTO,CEREAIS_GRAOS,4.8000,4.5657,AMARELO,,Nao,Nao
SP,,2025-12,FARINHA DE TRIGO - SEM FERMENTO,CEREAIS_GRAOS,4.3500,4.5657,AMARELO,,Nao,Nao
SP,TAQUARITUBA-SP,2025-12,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.9800,3.7786,AMARELO,,Nao,Nao
SP,TAQUARITUBA-SP,2025-11,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,4.0700,3.7786,AMARELO,,Nao,Nao
SP,TAQUARITUBA-SP,2025-10,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.9000,3.7786,AMARELO,,Nao,Nao
SP,TAQUARITUBA-SP,2025-09,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.9400,3.7786,AMARELO,,Nao,Nao
SP,TAQUARITUBA-SP,2025-08,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.5600,3.7786,AMARELO,,Nao,Nao
SP,TAQUARITUBA-SP,2025-07,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.3500,3.7786,AMARELO,,Nao,Nao
SP,TAQUARITUBA-SP,2025-06,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.6500,3.7786,AMARELO,,Nao,Nao
SP,ITAÍ-SP,2025-12,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,4.0800,3.9500,AMARELO,,Nao,Nao
SP,ITAÍ-SP,2025-11,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,4.2300,3.9500,AMARELO,,Nao,Nao
SP,ITAÍ-SP,2025-10,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,4.1700,3.9500,AMARELO,,Nao,Nao
SP,ITAÍ-SP,2025-09,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,4.2400,3.9500,AMARELO,,Nao,Nao
SP,ITAÍ-SP,2025-08,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.7900,3.9500,AMARELO,,Nao,Nao
SP,ITAÍ-SP,2025-07,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.5800,3.9500,AMARELO,,Nao,Nao
SP,ITAÍ-SP,2025-06,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.5600,3.9500,AMARELO,,Nao,Nao
SP,,2026-01,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.9100,3.8614,AMARELO,,Nao,Nao
SP,,2025-12,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,4.0300,3.8614,AMARELO,,Nao,Nao
SP,,2025-11,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,4.1500,3.8614,AMARELO,,Nao,Nao
SP,,2025-10,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,4.0300,3.8614,AMARELO,,Nao,Nao
SP,,2025-09,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,4.0900,3.8614,AMARELO,,Nao,Nao
SP,,2025-08,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.6700,3.8614,AMARELO,,Nao,Nao
SP,,2025-07,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.4600,3.8614,AMARELO,,Nao,Nao
SP,,2025-06,FEIJAO - COMUM CORES,ALIMENTO_VAREJO,3.6000,3.8614,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-06,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,6.3800,6.4557,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-07,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,5.9600,6.4557,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-09,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,6.8400,6.4557,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-10,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,6.8400,6.4557,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-11,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,6.8600,6.4557,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-12,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,6.9100,6.4557,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2026-01,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,6.8800,6.4557,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2026-02,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,7.3600,6.4557,AMARELO,,Nao,Nao
SP,,2025-06,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,6.1700,5.9629,AMARELO,,Nao,Nao
SP,,2025-07,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,5.8200,5.9629,AMARELO,,Nao,Nao
SP,,2025-08,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,5.4000,5.9629,AMARELO,,Nao,Nao
SP,,2025-09,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,6.8400,5.9629,AMARELO,,Nao,Nao
SP,,2025-10,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,5.2900,5.9629,AMARELO,,Nao,Nao
SP,,2025-11,FEIJAO - COMUM CORES TIPO 1,ALIMENTO_VAREJO,5.3100,5.9629,AMARELO,,Nao,Nao
SP,,2025-06,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,5.9200,5.1486,AMARELO,,Nao,Nao
SP,,2025-07,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,5.0400,5.1486,AMARELO,,Nao,Nao
SP,,2025-08,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,4.9200,5.1486,AMARELO,,Nao,Nao
SP,,2025-09,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,5.3800,5.1486,AMARELO,,Nao,Nao
SP,,2025-10,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,5.0200,5.1486,AMARELO,,Nao,Nao
SP,,2025-11,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,4.9600,5.1486,AMARELO,,Nao,Nao
SP,,2025-12,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,4.8000,5.1486,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-06,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,5.9200,5.1643,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-07,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,5.1500,5.1643,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-08,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,4.9200,5.1643,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-09,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,5.3800,5.1643,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-10,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,5.0200,5.1643,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-11,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,4.9600,5.1643,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-12,FEIJAO - COMUM PRETO TIPO 1,ALIMENTO_VAREJO,4.8000,5.1643,AMARELO,,Nao,Nao
SP,,2026-06,Feijão de Corda,LEGUMES,4.7800,4.7800,AMARELO,,Nao,Nao
SP,,2026-07,Figo,FRUTAS,29.3300,29.3300,AMARELO,,Nao,Nao
SP,,2026-06,Figo,FRUTAS,30.6600,30.6600,AMARELO,,Nao,Nao
SP,,2026-06,File de Tilapia,PESCADOS,41.7800,41.7800,AMARELO,,Nao,Nao
SP,,2026-07,File de Tilapia,PESCADOS,42.7600,42.7600,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-06,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,7.9600,8.2171,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-07,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.6800,8.2171,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-08,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.2200,8.2171,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-09,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.2000,8.2171,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-10,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.2400,8.2171,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-11,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.0000,8.2171,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-12,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.2200,8.2171,AMARELO,,Nao,Nao
SP,,2025-06,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.1300,8.1729,AMARELO,,Nao,Nao
SP,,2025-07,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.6800,8.1729,AMARELO,,Nao,Nao
SP,,2025-08,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,7.7400,8.1729,AMARELO,,Nao,Nao
SP,,2025-09,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.2000,8.1729,AMARELO,,Nao,Nao
SP,,2025-10,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.2400,8.1729,AMARELO,,Nao,Nao
SP,,2025-11,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.0000,8.1729,AMARELO,,Nao,Nao
SP,,2025-12,FLOCOS DE MILHO - PRE-COZIDO,ALIMENTO_VAREJO,8.2200,8.1729,AMARELO,,Nao,Nao
SP,,2026-07,Framboesa,FRUTAS,200.0000,200.0000,AMARELO,,Nao,Nao
SP,,2025-08,FRANGO - VIVO,PROTEINAS,5.6800,5.8514,AMARELO,,Nao,Nao
SP,,2025-06,FRANGO - VIVO,PROTEINAS,5.5900,5.8514,AMARELO,,Nao,Nao
SP,,2025-12,FRANGO - VIVO,PROTEINAS,5.7800,5.8514,AMARELO,,Nao,Nao
SP,,2025-11,FRANGO - VIVO,PROTEINAS,6.1200,5.8514,AMARELO,,Nao,Nao
SP,,2025-10,FRANGO - VIVO,PROTEINAS,6.2700,5.8514,AMARELO,,Nao,Nao
SP,,2025-09,FRANGO - VIVO,PROTEINAS,5.7700,5.8514,AMARELO,,Nao,Nao
SP,,2025-07,FRANGO - VIVO,PROTEINAS,5.7500,5.8514,AMARELO,,Nao,Nao
SP,LIMEIRA-SP,2025-06,FRANGO - VIVO,PROTEINAS,5.5000,5.8071,AMARELO,,Nao,Nao
SP,LIMEIRA-SP,2025-07,FRANGO - VIVO,PROTEINAS,5.7800,5.8071,AMARELO,,Nao,Nao
SP,LIMEIRA-SP,2025-08,FRANGO - VIVO,PROTEINAS,5.7500,5.8071,AMARELO,,Nao,Nao
SP,LIMEIRA-SP,2025-09,FRANGO - VIVO,PROTEINAS,5.5600,5.8071,AMARELO,,Nao,Nao
SP,LIMEIRA-SP,2025-10,FRANGO - VIVO,PROTEINAS,6.1400,5.8071,AMARELO,,Nao,Nao
SP,LIMEIRA-SP,2025-11,FRANGO - VIVO,PROTEINAS,6.0800,5.8071,AMARELO,,Nao,Nao
SP,LIMEIRA-SP,2025-12,FRANGO - VIVO,PROTEINAS,5.8400,5.8071,AMARELO,,Nao,Nao
SP,ARARAQUARA-SP,2025-12,FRANGO - VIVO,PROTEINAS,5.7200,5.8929,AMARELO,,Nao,Nao
SP,ARARAQUARA-SP,2025-11,FRANGO - VIVO,PROTEINAS,6.1500,5.8929,AMARELO,,Nao,Nao
SP,ARARAQUARA-SP,2025-10,FRANGO - VIVO,PROTEINAS,6.4000,5.8929,AMARELO,,Nao,Nao
SP,ARARAQUARA-SP,2025-09,FRANGO - VIVO,PROTEINAS,5.9800,5.8929,AMARELO,,Nao,Nao
SP,ARARAQUARA-SP,2025-08,FRANGO - VIVO,PROTEINAS,5.6000,5.8929,AMARELO,,Nao,Nao
SP,ARARAQUARA-SP,2025-07,FRANGO - VIVO,PROTEINAS,5.7200,5.8929,AMARELO,,Nao,Nao
SP,ARARAQUARA-SP,2025-06,FRANGO - VIVO,PROTEINAS,5.6800,5.8929,AMARELO,,Nao,Nao
SP,,2026-04,FRANGO - VIVO,PROTEINAS,5.8300,5.8514,AMARELO,,Nao,Nao
SP,,2026-03,FRANGO - VIVO,PROTEINAS,5.7600,5.8514,AMARELO,,Nao,Nao
SP,,2026-02,FRANGO - VIVO,PROTEINAS,5.6700,5.8514,AMARELO,,Nao,Nao
SP,,2026-01,FRANGO - VIVO,PROTEINAS,5.4900,5.8514,AMARELO,,Nao,Nao
SP,,2026-07,Gengibre,LEGUMES,4.2100,4.2100,AMARELO,,Nao,Nao
SP,,2026-06,Gengibre,LEGUMES,4.3100,4.3100,AMARELO,,Nao,Nao
SP,,2026-07,Gobô,VERDURAS,23.0000,23.0000,AMARELO,,Nao,Nao
SP,,2026-06,Gobô,VERDURAS,23.0000,23.0000,AMARELO,,Nao,Nao
SP,,2026-07,Goiaba,FRUTAS,4.5233,4.5233,AMARELO,,Nao,Nao
SP,,2026-06,Goiaba,FRUTAS,8.0000,8.0000,AMARELO,,Nao,Nao
SP,,2026-07,Gordinho,PESCADOS,6.5000,6.5000,AMARELO,,Nao,Nao
SP,,2026-06,Gordinho,PESCADOS,3.9000,3.9000,AMARELO,,Nao,Nao
SP,,2026-06,Granadilla Imp Colômbia,FRUTAS,55.0000,55.0000,AMARELO,,Nao,Nao
SP,,2026-07,Granadilla Imp Colômbia,FRUTAS,49.7000,49.7000,AMARELO,,Nao,Nao
SP,,2026-07,Graviola,FRUTAS,11.3300,11.3300,AMARELO,,Nao,Nao
SP,,2026-06,Guaivira,PESCADOS,3.9000,3.9000,AMARELO,,Nao,Nao
SP,,2026-07,Guaivira,PESCADOS,3.9000,3.9000,AMARELO,,Nao,Nao
SP,,2026-06,Hortelã,VERDURAS,6.5800,6.5800,AMARELO,,Nao,Nao
SP,,2026-07,Hortelã,VERDURAS,7.3600,7.3600,AMARELO,,Nao,Nao
SP,,2026-06,Inhame,LEGUMES,4.5000,4.5000,AMARELO,,Nao,Nao
SP,,2026-07,Inhame,LEGUMES,2.8267,2.8267,AMARELO,,Nao,Nao
SP,,2026-06,Jaca,FRUTAS,4.8200,4.8200,AMARELO,,Nao,Nao
SP,,2026-07,Jaca,FRUTAS,6.1200,6.1200,AMARELO,,Nao,Nao
SP,,2026-06,Jiló,LEGUMES,6.6700,6.6700,AMARELO,,Nao,Nao
SP,,2026-07,Jiló,LEGUMES,6.6500,6.6500,AMARELO,,Nao,Nao
SP,,2026-07,Kiwi Gold NZL Importado,FRUTAS,33.5900,33.5900,AMARELO,,Nao,Nao
SP,,2026-06,Kiwi Gold NZL Importado,FRUTAS,33.1800,33.1800,AMARELO,,Nao,Nao
SP,,2026-06,Kiwi Green NZL Importado,FRUTAS,33.1800,33.1800,AMARELO,,Nao,Nao
SP,,2026-07,Kiwi Green NZL Importado,FRUTAS,33.5900,33.5900,AMARELO,,Nao,Nao
SP,,2026-07,Kiwi Imp Chile,FRUTAS,15.0000,15.0000,AMARELO,,Nao,Nao
SP,,2026-07,Kiwi Imp Itália,FRUTAS,15.0000,15.0000,AMARELO,,Nao,Nao
SP,,2026-06,Kiwi Nacional,FRUTAS,3.5400,3.5400,AMARELO,,Nao,Nao
SP,MOJI MIRIM-SP,2025-08,LARANJA - INDÚSTRIA PERA,FRUTAS,1.0300,1.0414,AMARELO,,Nao,Nao
SP,MOJI MIRIM-SP,2025-07,LARANJA - INDÚSTRIA PERA,FRUTAS,0.9300,1.0414,AMARELO,,Nao,Nao
SP,MOJI MIRIM-SP,2025-06,LARANJA - INDÚSTRIA PERA,FRUTAS,1.1500,1.0414,AMARELO,,Nao,Nao
SP,SANTA SALETE-SP,2025-12,LARANJA - INDÚSTRIA PERA,FRUTAS,1.2600,1.2714,AMARELO,,Nao,Nao
SP,SANTA SALETE-SP,2025-11,LARANJA - INDÚSTRIA PERA,FRUTAS,1.3600,1.2714,AMARELO,,Nao,Nao
SP,SANTA SALETE-SP,2025-10,LARANJA - INDÚSTRIA PERA,FRUTAS,1.1500,1.2714,AMARELO,,Nao,Nao
SP,SANTA SALETE-SP,2025-08,LARANJA - INDÚSTRIA PERA,FRUTAS,1.2900,1.2714,AMARELO,,Nao,Nao
SP,SANTA SALETE-SP,2025-07,LARANJA - INDÚSTRIA PERA,FRUTAS,1.2000,1.2714,AMARELO,,Nao,Nao
SP,,2025-11,LARANJA - INDÚSTRIA PERA,FRUTAS,1.1900,1.1243,AMARELO,,Nao,Nao
SP,,2025-10,LARANJA - INDÚSTRIA PERA,FRUTAS,1.1400,1.1243,AMARELO,,Nao,Nao
SP,,2025-09,LARANJA - INDÚSTRIA PERA,FRUTAS,1.1300,1.1243,AMARELO,,Nao,Nao
SP,,2025-08,LARANJA - INDÚSTRIA PERA,FRUTAS,1.1300,1.1243,AMARELO,,Nao,Nao
SP,,2025-07,LARANJA - INDÚSTRIA PERA,FRUTAS,1.0600,1.1243,AMARELO,,Nao,Nao
SP,,2025-06,LARANJA - INDÚSTRIA PERA,FRUTAS,1.2900,1.1243,AMARELO,,Nao,Nao
SP,BEBEDOURO-SP,2025-11,LARANJA - INDÚSTRIA PERA,FRUTAS,1.0700,1.1386,AMARELO,,Nao,Nao
SP,BEBEDOURO-SP,2025-10,LARANJA - INDÚSTRIA PERA,FRUTAS,1.2300,1.1386,AMARELO,,Nao,Nao
SP,BEBEDOURO-SP,2025-09,LARANJA - INDÚSTRIA PERA,FRUTAS,1.2300,1.1386,AMARELO,,Nao,Nao
SP,BEBEDOURO-SP,2025-08,LARANJA - INDÚSTRIA PERA,FRUTAS,1.0900,1.1386,AMARELO,,Nao,Nao
SP,BEBEDOURO-SP,2025-07,LARANJA - INDÚSTRIA PERA,FRUTAS,1.0900,1.1386,AMARELO,,Nao,Nao
SP,MOJI MIRIM-SP,2025-10,LARANJA - INDÚSTRIA PERA,FRUTAS,1.0300,1.0414,AMARELO,,Nao,Nao
SP,MOJI MIRIM-SP,2025-09,LARANJA - INDÚSTRIA PERA,FRUTAS,1.0400,1.0414,AMARELO,,Nao,Nao
SP,ITÁPOLIS-SP,2025-11,LARANJA - INDÚSTRIA PERA,FRUTAS,1.0400,1.0871,AMARELO,,Nao,Nao
SP,ITÁPOLIS-SP,2025-10,LARANJA - INDÚSTRIA PERA,FRUTAS,1.2300,1.0871,AMARELO,,Nao,Nao
SP,ITÁPOLIS-SP,2025-09,LARANJA - INDÚSTRIA PERA,FRUTAS,1.2300,1.0871,AMARELO,,Nao,Nao
SP,ITÁPOLIS-SP,2025-08,LARANJA - INDÚSTRIA PERA,FRUTAS,1.1900,1.0871,AMARELO,,Nao,Nao
SP,ITÁPOLIS-SP,2025-07,LARANJA - INDÚSTRIA PERA,FRUTAS,1.0800,1.0871,AMARELO,,Nao,Nao
SP,ITÁPOLIS-SP,2025-06,LARANJA - INDÚSTRIA PERA,FRUTAS,1.1000,1.0871,AMARELO,,Nao,Nao
SP,,2026-06,Laranja Baia,FRUTAS,2.5000,2.5000,AMARELO,,Nao,Nao
SP,,2026-07,Laranja Baia,FRUTAS,2.6931,2.6931,AMARELO,,Nao,Nao
SP,,2026-06,Laranja Baia Importada,FRUTAS,2.9800,2.9800,AMARELO,,Nao,Nao
SP,,2026-06,Laranja Valência,FRUTAS,3.2500,3.2500,AMARELO,,Nao,Nao
SP,,2026-07,Laranja Valência,FRUTAS,3.0000,3.0000,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-12,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,37.4900,38.1957,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-11,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,37.0600,38.1957,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-10,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,38.5300,38.1957,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-09,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,37.4800,38.1957,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-08,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,39.0400,38.1957,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-07,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,39.4500,38.1957,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-06,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,38.3200,38.1957,AMARELO,,Nao,Nao
