produto;classificao_produto;id_produto;nom_municipio;cod_ibge;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
ACUCAR                   ;CRISTAL             ;4218;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2026;4;VAREJO                                                      ;3,29
ACUCAR                   ;CRISTAL             ;4218;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;NORDESTE       ;2026;4;VAREJO                                                      ;3,69
ACUCAR                   ;CRISTAL             ;4218;BELO HORIZONTE-MG                                 ;3106200                       ;MG        ;SUDESTE        ;2026;4;VAREJO                                                      ;3,03
ACUCAR                   ;CRISTAL             ;4218;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;CENTRO-OESTE   ;2026;4;VAREJO                                                      ;3,22
ACUCAR                   ;CRISTAL             ;4218;CUIABÁ-MT                                         ;5103403                       ;MT        ;CENTRO-OESTE   ;2026;4;VAREJO                                                      ;3,03
ACUCAR                   ;CRISTAL             ;4218;BELÉM-PA                                          ;1501402                       ;PA        ;NORTE          ;2026;4;VAREJO                                                      ;3,7
ACUCAR                   ;CRISTAL             ;4218;JOÃO PESSOA-PB                                    ;2507507                       ;PB        ;NORDESTE       ;2026;4;VAREJO                                                      ;3,5
ACUCAR                   ;CRISTAL             ;4218;RECIFE-PE                                         ;2611606                       ;PE        ;NORDESTE       ;2026;4;VAREJO                                                      ;3,89
ACUCAR                   ;CRISTAL             ;4218;TERESINA-PI                                       ;2211001                       ;PI        ;NORDESTE       ;2026;4;VAREJO                                                      ;3,94
ACUCAR                   ;REFINADO            ;4222;CURITIBA-PR                                       ;4106902                       ;PR        ;SUL            ;2026;4;VAREJO                                                      ;4,26
ACUCAR                   ;REFINADO            ;4222;RIO DE JANEIRO-RJ                                 ;3304557                       ;RJ        ;SUDESTE        ;2026;4;VAREJO                                                      ;4,05
ACUCAR                   ;CRISTAL             ;4218;NATAL-RN                                          ;2408102                       ;RN        ;NORDESTE       ;2026;4;VAREJO                                                      ;3,83
ACUCAR                   ;CRISTAL             ;4218;PORTO VELHO-RO                                    ;1100205                       ;RO        ;NORTE          ;2026;4;VAREJO                                                      ;3,05
ACUCAR                   ;CRISTAL             ;4218;BOA VISTA-RR                                      ;1400100                       ;RR        ;NORTE          ;2026;4;VAREJO                                                      ;3,82
ACUCAR                   ;REFINADO            ;4222;PORTO ALEGRE-RS                                   ;4314902                       ;RS        ;SUL            ;2026;4;VAREJO                                                      ;4,28
ACUCAR                   ;REFINADO            ;4222;FLORIANÓPOLIS-SC                                  ;4205407                       ;SC        ;SUL            ;2026;4;VAREJO                                                      ;4,73
ACUCAR                   ;CRISTAL             ;4218;ARACAJU-SE                                        ;2800308                       ;SE        ;NORDESTE       ;2026;4;VAREJO                                                      ;3,57
ACUCAR                   ;REFINADO            ;4222;SÃO PAULO-SP                                      ;3550308                       ;SP        ;SUDESTE        ;2026;4;VAREJO                                                      ;4,07
ACUCAR                   ;CRISTAL             ;4218;PALMAS-TO                                         ;1721000                       ;TO        ;NORTE          ;2026;4;VAREJO                                                      ;4,27
ACUCAR                   ;CRISTAL             ;4218;RIO BRANCO-AC                                     ;1200401                       ;AC        ;NORTE          ;2026;5;VAREJO                                                      ;3,57
ACUCAR                   ;CRISTAL             ;4218;MACEIÓ-AL                                         ;2704302                       ;AL        ;NORDESTE       ;2026;5;VAREJO                                                      ;3,66
ACUCAR                   ;CRISTAL             ;4218;MANAUS-AM                                         ;1302603                       ;AM        ;NORTE          ;2026;5;VAREJO                                                      ;3,24
ACUCAR                   ;CRISTAL             ;4218;MACAPÁ-AP                                         ;1600303                       ;AP        ;NORTE          ;2026;5;VAREJO                                                      ;3,51
ACUCAR                   ;CRISTAL             ;4218;SALVADOR-BA                                       ;2927408                       ;BA        ;NORDESTE       ;2026;5;VAREJO                                                      ;3,59
ACUCAR                   ;CRISTAL             ;4218;FORTALEZA-CE                                      ;2304400                       ;CE        ;NORDESTE       ;2026;5;VAREJO                                                      ;3,67
ACUCAR                   ;CRISTAL             ;4218;BRASÍLIA-DF                                       ;5300108                       ;DF        ;CENTRO-OESTE   ;2026;5;VAREJO                                                      ;3,05
ACUCAR                   ;CRISTAL             ;4218;VITÓRIA-ES                                        ;3205309                       ;ES        ;SUDESTE        ;2026;5;VAREJO                                                      ;3,05
ACUCAR                   ;CRISTAL             ;4218;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2026;5;VAREJO                                                      ;3,25
ACUCAR                   ;CRISTAL             ;4218;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;NORDESTE       ;2026;5;VAREJO                                                      ;3,7
ACUCAR                   ;CRISTAL             ;4218;BELO HORIZONTE-MG                                 ;3106200                       ;MG        ;SUDESTE        ;2026;5;VAREJO                                                      ;2,95
ACUCAR                   ;CRISTAL             ;4218;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;CENTRO-OESTE   ;2026;5;VAREJO                                                      ;3,08
ACUCAR                   ;CRISTAL             ;4218;CUIABÁ-MT                                         ;5103403                       ;MT        ;CENTRO-OESTE   ;2026;5;VAREJO                                                      ;2,91
ACUCAR                   ;CRISTAL             ;4218;BELÉM-PA                                          ;1501402                       ;PA        ;NORTE          ;2026;5;VAREJO                                                      ;3,71
ACUCAR                   ;CRISTAL             ;4218;JOÃO PESSOA-PB                                    ;2507507                       ;PB        ;NORDESTE       ;2026;5;VAREJO                                                      ;3,51
ACUCAR                   ;CRISTAL             ;4218;RECIFE-PE                                         ;2611606                       ;PE        ;NORDESTE       ;2026;5;VAREJO                                                      ;3,92
ACUCAR                   ;CRISTAL             ;4218;TERESINA-PI                                       ;2211001                       ;PI        ;NORDESTE       ;2026;5;VAREJO                                                      ;3,86
ACUCAR                   ;REFINADO            ;4222;CURITIBA-PR                                       ;4106902                       ;PR        ;SUL            ;2026;5;VAREJO                                                      ;4,08
ACUCAR                   ;REFINADO            ;4222;RIO DE JANEIRO-RJ                                 ;3304557                       ;RJ        ;SUDESTE        ;2026;5;VAREJO                                                      ;3,91
ACUCAR                   ;CRISTAL             ;4218;NATAL-RN                                          ;2408102                       ;RN        ;NORDESTE       ;2026;5;VAREJO                                                      ;3,73
ACUCAR                   ;CRISTAL             ;4218;PORTO VELHO-RO                                    ;1100205                       ;RO        ;NORTE          ;2026;5;VAREJO                                                      ;2,96
ACUCAR                   ;CRISTAL             ;4218;BOA VISTA-RR                                      ;1400100                       ;RR        ;NORTE          ;2026;5;VAREJO                                                      ;3,71
ACUCAR                   ;REFINADO            ;4222;PORTO ALEGRE-RS                                   ;4314902                       ;RS        ;SUL            ;2026;5;VAREJO                                                      ;4,26
ACUCAR                   ;REFINADO            ;4222;FLORIANÓPOLIS-SC                                  ;4205407                       ;SC        ;SUL            ;2026;5;VAREJO                                                      ;4,63
ACUCAR                   ;CRISTAL             ;4218;ARACAJU-SE                                        ;2800308                       ;SE        ;NORDESTE       ;2026;5;VAREJO                                                      ;3,54
ACUCAR                   ;REFINADO            ;4222;SÃO PAULO-SP                                      ;3550308                       ;SP        ;SUDESTE        ;2026;5;VAREJO                                                      ;3,93
ACUCAR                   ;CRISTAL             ;4218;PALMAS-TO                                         ;1721000                       ;TO        ;NORTE          ;2026;5;VAREJO                                                      ;4,56
ACUDE                    ;NÃO INFORMADO       ;14859;RESTINGA SECA-RS                                  ;4315503                       ;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;11000,0
AD+                      ;NÃO INFORMADO       ;15031;MELEIRO-SC                                        ;4210803                       ;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;105,0
ADESIL                   ;NÃO INFORMADO       ;8468;CAMPO VERDE-MT                                    ;5102678                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;28,64
ADESIL                   ;NÃO INFORMADO       ;8468;DOM BASÍLIO-BA                                    ;2910107                       ;BA        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;41,5
ADESIL                   ;NÃO INFORMADO       ;8468;CAMPO VERDE-MT                                    ;5102678                       ;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;28,01
ADESIL                   ;250 G/L NUFARM INDÚS;8469;MUTUÍPE-BA                                        ;2922409                       ;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;80,0
ADMINISTRADOR            ;NÃO INFORMADO       ;5441;CODAJÁS-AM                                        ;1301308                       ;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;SENA MADUREIRA-AC                                 ;1200500                       ;AC        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;TARAUACÁ-AC                                       ;1200609                       ;AC        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;XAPURI-AC                                         ;1200708                       ;AC        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;BARCELOS-AM                                       ;1300409                       ;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;BOCA DO ACRE-AM                                   ;1300706                       ;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;BOCA DO ACRE-AM                                   ;1300706                       ;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CARAUARI-AM                                       ;1301001                       ;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;COARI-AM                                          ;1301209                       ;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CODAJÁS-AM                                        ;1301308                       ;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;LÁBREA-AM                                         ;1302405                       ;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;MANICORÉ-AM                                       ;1302702                       ;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;BARREIRAS-BA                                      ;2903201                       ;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;BELMONTE-BA                                       ;2903409                       ;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CAIRU-BA                                          ;2905404                       ;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;MANOEL VITORINO-BA                                ;2920403                       ;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;RIACHÃO DO JACUÍPE-BA                             ;2926301                       ;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;UAUÁ-BA                                           ;2932002                       ;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;CRATEÚS-CE                                        ;2304103                       ;CE        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CRATO-CE                                          ;2304202                       ;CE        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;PORTEIRAS-CE                                      ;2311108                       ;CE        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;BRASÍLIA-DF                                       ;5300108                       ;DF        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;BOM JARDIM DE GOIÁS-GO                            ;5203401                       ;GO        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;RIO VERDE-GO                                      ;5218805                       ;GO        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;BALSAS-MA                                         ;2101400                       ;MA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;IMPERATRIZ-MA                                     ;2105302                       ;MA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;PEDREIRAS-MA                                      ;2108207                       ;MA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;SÃO MATEUS DO MARANHÃO-MA                         ;2111508                       ;MA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;VARGEM GRANDE-MA                                  ;2112704                       ;MA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;ZÉ DOCA-MA                                        ;2114007                       ;MA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;BRASÍLIA DE MINAS-MG                              ;3108602                       ;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;DELFIM MOREIRA-MG                                 ;3121100                       ;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;JAPONVAR-MG                                       ;3135357                       ;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;LONTRA-MG                                         ;3138658                       ;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;RIO PARDO DE MINAS-MG                             ;3155603                       ;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;SANTO ANTÔNIO DO RETIRO-MG                        ;3160454                       ;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;UBERABA-MG                                        ;3170107                       ;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;CHAPADÃO DO SUL-MS                                ;5002951                       ;MS        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;DOURADOS-MS                                       ;5003702                       ;MS        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;LAGUNA CARAPÃ-MS                                  ;5005251                       ;MS        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CAMPO NOVO DO PARECIS-MT                          ;5102637                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CAMPO VERDE-MT                                    ;5102678                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;NOSSA SENHORA DO LIVRAMENTO-MT                    ;5106109                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;POCONÉ-MT                                         ;5106505                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;PRIMAVERA DO LESTE-MT                             ;5107040                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;SORRISO-MT                                        ;5107925                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;ALGODÃO SEM ENCARGOS;13584;SORRISO-MT                                        ;5107925                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;ALTAMIRA-PA                                       ;1500602                       ;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;BELTERRA-PA                                       ;1501451                       ;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;COLARES-PA                                        ;1502608                       ;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CURRALINHO-PA                                     ;1502806                       ;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;IGARAPÉ-MIRI-PA                                   ;1503309                       ;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;LIMOEIRO DO AJURU-PA                              ;1504000                       ;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;ORIXIMINÁ-PA                                      ;1505304                       ;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;BAÍA DA TRAIÇÃO-PB                                ;2501401                       ;PB        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CONDE-PB                                          ;2504603                       ;PB        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;PICUÍ-PB                                          ;2511400                       ;PB        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;SUMÉ-PB                                           ;2516300                       ;PB        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;INHUMA-PI                                         ;2204709                       ;PI        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;MIGUEL ALVES-PI                                   ;2206209                       ;PI        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;URUÇUÍ-PI                                         ;2211209                       ;PI        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CAMPO MOURÃO-PR                                   ;4104303                       ;PR        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;CASCAVEL-PR                                       ;4104808                       ;PR        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;GUARAPUAVA-PR                                     ;4109401                       ;PR        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;GUARAPUAVA-PR                                     ;4109401                       ;PR        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;LONDRINA-PR                                       ;4113700                       ;PR        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;PONTA GROSSA-PR                                   ;4119905                       ;PR        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;UBIRATÃ-PR                                        ;4128005                       ;PR        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;MACHADINHO D'OESTE-RO                             ;1100130                       ;RO        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CACHOEIRA DO SUL-RS                               ;4303004                       ;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CRUZ ALTA-RS                                      ;4306106                       ;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;PASSO FUNDO-RS                                    ;4314100                       ;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;PELOTAS-RS                                        ;4314407                       ;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;SANTO ANTÔNIO DA PATRULHA-RS                      ;4317608                       ;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;SÃO FRANCISCO DE PAULA-RS                         ;4318200                       ;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;SÃO GABRIEL-RS                                    ;4318309                       ;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;SÃO LUIZ GONZAGA-RS                               ;4318903                       ;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;TRÊS CACHOEIRAS-RS                                ;4321667                       ;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;URUGUAIANA-RS                                     ;4322400                       ;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CAMPOS NOVOS-SC                                   ;4203600                       ;SC        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;SÃO JOAQUIM-SC                                    ;4216503                       ;SC        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;ESTÂNCIA-SE                                       ;2802106                       ;SE        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;ITAPEVA-SP                                        ;3522406                       ;SP        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;TAQUARITUBA-SP                                    ;3553807                       ;SP        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;UBATUBA-SP                                        ;3555406                       ;SP        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;LAGOA DA CONFUSÃO-TO                              ;1711902                       ;TO        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;PEDRO AFONSO-TO                                   ;1716505                       ;TO        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;BENTO GONÇALVES-RS                                ;4302105                       ;RS        ;SUL            ;2025;8;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CORURIPE-AL                                       ;2702306                       ;AL        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;GIRAU DO PONCIANO-AL                              ;2702900                       ;AL        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;JUNQUEIRO-AL                                      ;2704005                       ;AL        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;CRUZ DAS ALMAS-BA                                 ;2909802                       ;BA        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;DOM BASÍLIO-BA                                    ;2910107                       ;BA        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;JUAZEIRO-BA                                       ;2918407                       ;BA        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
